image_url,transcription,translation
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00038.JPG,"**
July - 2 - 1940
Lieber Tobias
Ich habe Deine Karte erhalten, was wir haben sich sehr gefreut, as Gottlob gesund bist Ich habe Deine liebe Mutti geschrieben as ich habe fon Der schreiben erhalten was sie hat sich sehr gefreut. Lieber Towek wan ich werde sein in New York werde ich Dir sehen paar Dollar zu schiken weil jetzt ich wohne in eine kleine Stadt and wir kenen nicht schiken fon da. Vielleicht werde trachten Dich zu bringen nach America hab gedult and sehe zu lernen schreiben and das fach.","**
2 ביולי 1940
טוביאס היקר,
קיבלתי את הגלויה שלך, שמחנו מאוד שאתה בריא, תודה לאל. כתבתי לאמך היקרה שקיבלתי ממך מכתב והיא שמחה מאוד. טובק היקר, כשאהיה בניו יורק אנסה לשלוח לך כמה דולרים, כי עכשיו אני גר בעיר קטנה ואי אפשר לשלוח מכאן. אולי אנסה להביא אותך לאמריקה, היה סבלני ותשתדל ללמוד לכתוב וגם את המקצוע."
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00039.JPG,"**
(Sender): J. Spiewak, 1001 Daisy street, Clearfield, Pa. U. S. A.
(Recipient): G. Jaffe del Hüttner, Panevėžys, Ramigales 48, Lituanien L. S. S. R.","**
(שולח): ג'. שפיבק, רחוב דייזי 1001, קלירפילד, פנסילבניה, ארה""ב.
(נמען): טוביאס הוטנר, פוניבז', רמיגלוס 48, ליטא (הרפובליקה הסובייטית הליטאית)."
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00040.JPG,"**
Feb 17, 1941
Lieber Towek,
Ich habe dein telegram erhalten das du verlangst 50 dollars and du hast auch zu Esther geschickt sie soll dir schicken 50 dollar schreibe ich dir as ich kan dir schiken nur 25 dollars and Esther hat auch mir geschrieben as sie kan nur geben 25 dollars sener wir zusamen shiken 50 dollar nicht mehr weil ich bin krank es kost mich sehr viel geld Doctorim so schreibe mir Antwort wirst du bekomme das geld nur 50 dollar fon uns alle bleib gesund fon uns alle. Bella.","**
17 בפברואר 1941
טובק היקר,
קיבלתי את המברק שלך שבו ביקשת 50 דולר, ושלחת גם לאסתר שהיא תשלח לך 50 דולר. אני כותבת לך שאני יכולה לשלוח לך רק 25 דולר, וגם אסתר כתבה לי שהיא יכולה לתת רק 25 דולר, כך שביחד נשלח לך 50 דולר ולא יותר, כי אני חולה וזה עולה לי הרבה כסף לרופאים. אז כתוב לי תשובה, תקבל את הכסף, רק 50 דולר מכולנו. תהיה בריא מכולנו. בלה."
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00041.JPG,"**
(Sender): Jack Spiewak, USA.
(Recipient): Kibuc Samershou, Panevėžys, Kranto Gaive 13, für Tobias Hüttner, Litava, Lietuva.","**
(שולח): ג'ק שפיבק, ארה""ב.
(נמען): קיבוץ סמרשאו, פוניבז', קראנטו גאיבה 13, עבור טוביאס הוטנר, ליטא."
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00042.JPG,"**
July - 18 - 1940
Lieber Towek,
Ich habe mich sehr gefreut mit dein schreiben, du sollst mir schreiben öfter Ich habe nun fon zu hause Gottlob ein schreiben erhalten ich bitte dich and schribe mir auf Polisch, oder Deitch kann ich besser fers lesen ich hatte lieber Towek sehr gewolt dich lernen vielleicht werde ich kenen dich nach America bringen sollst dich lernen schreiben Wenn mit kenen geld schiken werde ich schiken weil hier jetzt kann man nicht. Bleib gesund and küsse dich fon uns Bella.","**
18 ביולי 1940
טובק היקר,
שמחתי מאוד לקבל את המכתב שלך, כתוב לי לעיתים קרובות יותר. קיבלתי עכשיו מכתב מהבית, תודה לאל. אני מבקשת ממך שתכתוב לי בפולנית או בגרמנית, כך אוכל לקרוא ולהבין טוב יותר. טובק היקר, מאוד רציתי שתלמד, אולי אוכל להביא אותך לאמריקה. תלמד לכתוב. אם נוכל לשלוח כסף נשלח, כי כאן עכשיו אי אפשר. תהיה בריא, נשיקות מכולנו, בלה."
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00043.JPG,"**
(Absender): Szymon Gewölber, Tarnów, ul. M. Focha 37.
(Empfänger): Kibuc Baderech, Domast dla Hüttnera, Vilinus, ul. Szeptyckiego 10/18, Litwa.
(Handwritten text): Oczekiwuję ich m[...] ter. Kiedy wyjeżdżasz do Jaworowa? Czy to kibuc, lub w innym stanie znaczeniu. Piszę codzień na życie opisała li już Golda. Ja żadnej pracy nie mam, spędzam czas w książkach lub przy kurierze. U rodziców w porządku to samo u Luśki R. Opisz mi Twój tryb życia. Pozdrawiam Cię serdecznie Szymek.","**
(שולח): שמעון גוולבר, טרנוב, רחוב מ. פוחה 37.
(נמען): קיבוץ בדרך, עבור הוטנר, וילנה, רחוב שפטיצקייגו 10/18, ליטא.
(טקסט בכתב יד): אני מחכה ל... מתי אתה נוסע ליבורוב? האם זה קיבוץ או משהו אחר? אני כותב כל יום, גולדה כבר תיארה את החיים. לי אין עבודה, אני מבלה את הזמן עם ספרים או בקריאת עיתון (""קורייר""). אצל ההורים הכל בסדר, כך גם אצל לושקה ר. תאר לי את סדר היום שלך. מברך אותך בחום, שימק."
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00044.JPG,"**
Kochany Towku!
Z wielką przyjemnością czytaliśmy wczoraj Twoją kartkę. Wracaliśmy prawie od cioci Baron po i wstąpiliśmy do Szymka jak więc widzisz paczka nasza się nie rozpadła co uważam trochę się ucieszy. Nie musisz się starać opisać to co przeszliście w Wilnie jednakże jest to co przeżywacie w kibucu wiesz przecież jak to u nas może wyglądać. A Ty czy zadowolony jesteś z tego, że wreszcie spełniły się Twoje marzenia i Ty pierwszy znalazłeś się w gronie kibucników? Jak to mamy rozumieć uścisk się rozwinęli zdrowsi i Joszkiem czy się nie miłę. Pozatem u nas nic nowego jesteśmy zdrowi spotykamy się bardzo często a czas uchodzi na miłych rozmowach, powiedz o tem też Baron. Na dziś dość bo i Szymek też chce coś napisać, a więc żegnamy Cię i pozdrawiamy serdecznie nieodpowiedzialne Kochany bracie! Golda i Luśka. Piszę do Ciebie już drugą kartkę. Jestem pewny żeś jeszcze pierwszej nie otrzymał. Też dziwi mnie bardzo dlaczego nigdy do Baru albo Joska nie dopisuje.","**
טובק היקר!
קראנו אתמול בהנאה גדולה את הגלויה שלך. חזרנו כמעט מדודה ברון וקפצנו לשימק, אז כפי שאתה רואה החבורה שלנו לא התפרקה, מה שקצת משמח לדעתי. אתה לא צריך להתאמץ לתאר את מה שעברתם בוילנה, אלא את מה שאתם חווים בקיבוץ. אתה בטח יודע איך זה נראה אצלנו. האם אתה מרוצה מכך שחלומותיך סוף סוף התגשמו ואתה הראשון שהצטרף לחברי הקיבוץ? ... חוץ מזה אצלנו אין חדש, אנחנו בריאים, נפגשים לעיתים קרובות מאוד והזמן עובר בשיחות נעימות, ספר זאת גם לברון. להיום זה מספיק כי גם שימק רוצה לכתוב משהו, אז אנחנו נפרדות ממך ומברכות אותך בחום, אחי היקר! גולדה ולושקה. אני כותב לך כבר גלויה שנייה. אני בטוח שטרם קיבלת את הראשונה. גם מפתיע אותי מאוד למה אתה אף פעם לא כותב לבארו או ליוסק."
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00045.JPG,"**
(Absender): Weg Szymon, Tarnów Osten, ul. M. Focha 37/2.
(Empfänger): Towia Hüttner, Ramigalos 48, Panevėžys, Litau.
(Handwritten text): ul. M. Focha 37/2. od długa nie widziałem. Ostatnio częściej się widzę z Luśką i Goldą. Napisz coś o mnie że ja też kochał. Na tym kończę i pozdrawiam Cię serdecznie Szymek. Osobne pozdrowienia dla Twoich.","**
(שולח): שמעון וג, טרנוב, רחוב מ. פוחה 37/2.
(נמען): טוביה הוטנר, רמיגלוס 48, פוניבז', ליטא.
(טקסט בכתב יד): רחוב מ. פוחה 37/2. זמן רב לא ראיתי אותך. לאחרונה אני מתראה יותר עם לושקה וגולדה. כתוב משהו עלי, שגם אני אהבתי. בזה אני מסיים ומברך אותך בחום, שימק. ברכות מיוחדות לבני ביתך."
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00046.JPG,"**
Minęło już trzy tygodnie, jak ja pisałem do Ciebie list. Będę się bardzo cieszył gdy otrzymam potwierdzenie od mamy. Opisałem w nim dokładnie moje życie i otoczenie, tak że jest zbędne jeszcze raz napisać. Ale i przy tym postanowiłem kartkę napisać. List był wysłany polecony. Ostatnio byłem u Twoich rodziców. Jak Ci jest wiadomo matka Twoja przeżyła się lekko, ale Bogu dzięki jest jej lepiej. O ile jest możliwe (posiłek) możesz posłać trochę miodu. Kartkę ostatnią rodzice otrzymali. Czy Josek D. jest już na wyjeździe. Gdzie się obecnie znajduje bow. dla czego nic do mnie nie piszesz. Pozdrowienie od wszystkich. Napisz coś do wszystkich. Z Leidkiem R. się już...","**
עברו כבר שלושה שבועות מאז שכתבתי לך מכתב. אשמח מאוד כשאקבל אישור מאמא. תיארתי בו בדיוק את חיי ואת סביבתי, כך שאין צורך לכתוב זאת שוב. אבל בכל זאת החלטתי לכתוב גלויה. המכתב נשלח בדואר רשום. לאחרונה הייתי אצל הוריך. כפי שידוע לך, אמך חלתה מעט, אבל תודה לאל מצבה טוב יותר. במידת האפשר (חבילת מזון) תוכל לשלוח קצת דבש. ההורים קיבלו את הגלויה האחרונה. האם יוסק ד. כבר בנסיעה? איפה הוא נמצא עכשיו? למה אתה לא כותב לי כלום? דרישת שלום מכולם. כתוב משהו לכולם. עם ליידק ר. כבר..."
,"**Image 1 (Message Side):**
1/8 1939
! ליבע פרינד
איך דאנק אייך זעהר פיר
אייער קארטעל וואס איך האב היינט
באקומען. מיין פאטער זאל לעבן וועלכער
געפינט זיך יעצט אין ווארשא וועט
.געוויס זיך זעהר פרייען
אייערע
שלמה

[Red stamp text]:
""HE-CHALUZ"" w Polsce - Błonie
הסתדרות ""החלוץ"" בפולין
ועד ארצי
.Wydz. Roln
מחלקה חקלאית

**Image 2 (Address Side):**
Kartka pocztowa
:Nadawca
Manus [unclear]
12 .Błonie, skr. p

.W. P
Tow. Schlesinger
Tarnów
10 Terjowa

:[Vertical text]
Koponyja 8/VIII 1939",
,,"**צד המכתב:**
1.8.1939
חברים יקרים!
אני מודה לכם מאוד על
גלויתכם שקיבלתי היום.
אבי, שיחיה, אשר
נמצא כעת בוורשה, ודאי
ישמח מאוד.
שלכם,
שלמה

[טקסט בחותמת האדומה]:
""החלוץ"" בפולין - בלוניה
הסתדרות ""החלוץ"" בפולין
ועד ארצי
מחלקה חקלאית

**צד המען:**
גלויה
שולח:
מאנוס [לא ברור]
בלוניה, ת""ד 12

לכבוד מר
החבר שלזינגר
טרנוב
רחוב טריובה 10 (ייתכן שמדובר ברחוב טרטילה - Tertyla)

[כיתוב אנכי]:
קופוניה 8.8.1939"
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00273.JPG,"**
*(Left Page)*
Moia Weinberg
(Jakolev) יעקב קראוט...
לייזב פיינמסר, ת""א
Herrop - Rechovets
Jacob str.
Stein Josi Tel-Aviv
Olefant street 5
Shlomo Silberstein T.A.
Shalom Aleichem 40
David Shovronel
Gat-Galin
Jakob Millioner
Jerusalem
Kerem Abraham
47 Spahaniastr.

*(Right Page)*
Soguksu caddesinde
113 No Musevi
harrasinda vital
stirynza ellersin Türkiye
for Kürschner Juling
Erciyes Hotel Mersin
Kunce Abraham
Doar Korkur
Lejcia Zitron","**
*(עמוד שמאלי)*
מויה ויינברג
יעקב קראוט...
לייזב פיינמסר, תל אביב
הרופ - רחובות
רחוב יעקב.
שטיין יוסי, תל אביב
רחוב אוליפנט 5
שלמה זילברשטיין, ת""א
שלום עליכם 40
דוד שוברונל
גת-גלים
יעקב מיליונר
ירושלים
כרם אברהם
רחוב ספניה 47.

*(עמוד ימני)*
רחוב סוגוקסו
מס' 113 יהודי
... טורקיה
עבור קירשנר יולינג
מלון ארג'ייס מרסין
קונצה אברהם
דואר כרכור
לייציה ציטרון"
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00274.JPG,"**
*(Left Page)*
L.O.S.B.
B. Riklisaitė
Džonto g-ve 28.
Panevėžys
[Hebrew script: כתובת ר' פניבז' ...]

*(Right Page)*
Předměstí Hillel Vilnius
Naugarduko 15/5
Firma Ro-Ro
Jeruzalem ul Jaffa
obok szkoły Zeisraad
J. Hirschman
Kliszen 55 (3)
Charich
Kehuna","**
*(עמוד שמאלי)*
ל.א.ס.ב.
ב. ריקליסאיטה
רחוב דז'ונטו 28.
פוניבז'
[כתובות בעברית]

*(עמוד ימני)*
פרדמסטי הילל, וילנה
נאוגרדוקו 15/5
פירמה רו-רו
ירושלים, רחוב יפו
ליד בית ספר ""זייסרד""
י. הירשמן
קלישן 55 (3)
חריף
כהונה"
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00276.JPG,"**
*(Left Page)*
Lautman
Hajarkon 81
Kafe Pils

*(Right Page)*
Š. Rikles
Panevėžys
Ukmergės g-vė nr. 6.
M. Rotmensz
Tel-Aviv
Bopraczów 11
Szpifielman
Lautman
Tel-Aviv
Hajarkon","**
*(עמוד שמאלי)*
לאוטמן
הירקון 81
קפה פילס

*(עמוד ימני)*
ש. ריקלס
פוניבז'
רחוב אוקמרגה מס' 6.
מ. רוטמנש
תל אביב
בופראצ'וב 11
שפיפילמן
לאוטמן
תל אביב
הירקון"
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00277.JPG,"**
*(Left Page)*
קחו אותי
הביתה הארץ.

*(Right Page - Itinerary)*
5. XI 1939 Tarnów-Kołomyja
2. I 1940 Wilno
9. III. 41 Panevėžys
21. IV. 1941 Ikow-olles
13. V. 41 Adesa-Stambul
12. VI. 41 Mersyna-Chajfa
15. VI 1941 - 12 XI 1942 Atlit
2. XI 1942 - 7. XII 41 Allasra
7. XII 1942 - 12. I 1943 Latroun
12. I 1943 Carafand.","**
*(עמוד שמאלי)*
קחו אותי הביתה לארץ.

*(עמוד ימני - מסלול הנסיעה)*
5.11.1939 טרנוב-קולומיאה
2.1.1940 וילנה
9.3.1941 פוניבז'
21.4.1941 איקוב-אולס
13.5.1941 אדסה-איסטנבול
12.6.1941 מרסין-חיפה
15.6.1941 - 12.11.1942 עתלית
2.11.1942 - 7.12.1942 אל-חסרה
7.12.1942 - 12.1.1943 לטרון
12.1.1943 צרפנד."
